"Genotype","Replicate","Environment","Trait","ReactionNorm","BaseShift","Slope","VarianceOffset","VarianceSlope","Covariance"
1,0,1,25.1033463632953,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,1.18367346938776,25.2366464992933,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,1.36734693877551,25.3246188656677,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,1.55102040816327,25.3464905267706,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,1.73469387755102,25.2827548502328,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,1.91836734693878,25.1175708066457,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,2.10204081632653,24.8412533032294,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,2.28571428571429,24.4525575816109,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,2.46938775510204,23.9604314442581,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,2.6530612244898,23.3849218494022,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,2.83673469387755,22.7569825697704,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,3.02040816326531,22.1170356306829,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,3.20408163265306,21.5122819366627,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,3.38775510204082,20.9929194390362,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,3.57142857142857,20.6075885403259,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,3.75510204081633,20.3984999084583,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,3.93877551020408,20.3967866002208,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,4.12244897959184,20.618642832928,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,4.30612244897959,21.0627571275715,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,4.48979591836735,21.7094200658958,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,4.6734693877551,22.5215001648711,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,4.85714285714286,23.4472589157658,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,5.04081632653061,24.4247480568758,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
1,0,5.22448979591837,25.3873309191775,"Wave",24.2064489331096,0.637066549854353,NA,NA,NA
