"resolution","score","stat","analysis","genotype_form","correlation","p_value","indices"
10,"PFI","min","global","combined",-0.44493670886076,0.001,41
10,"PFI","min","global","combined",-0.44493670886076,0.001,50
10,"PFI","max","global","combined",-0.173417721518987,0.025,1
10,"PFI","max","global","combined",-0.173417721518987,0.025,11
10,"PFI","max","global","combined",-0.173417721518987,0.025,21
10,"PFI","max","global","combined",-0.173417721518987,0.025,31
10,"PFI","max","global","combined",-0.173417721518987,0.025,41
10,"PFI","max","global","combined",-0.173417721518987,0.025,50
10,"PFI","mean","global","combined",-0.358860759493671,0.001,1
10,"PFI","mean","global","combined",-0.358860759493671,0.001,11
10,"PFI","mean","global","combined",-0.358860759493671,0.001,21
10,"PFI","mean","global","combined",-0.358860759493671,0.001,31
10,"PFI","mean","global","combined",-0.358860759493671,0.001,41
10,"PFI","mean","global","combined",-0.358860759493671,0.001,50
10,"PFI","median","global","combined",-0.362658227848101,0.001,1
10,"PFI","median","global","combined",-0.362658227848101,0.001,11
10,"PFI","median","global","combined",-0.362658227848101,0.001,21
10,"PFI","median","global","combined",-0.362658227848101,0.001,31
10,"PFI","median","global","combined",-0.362658227848101,0.001,41
10,"PFI","median","global","combined",-0.362658227848101,0.001,50
10,"PFI","slope","global","combined",-0.0575949367088608,0.467,1
10,"PFI","slope","global","combined",-0.0575949367088608,0.467,11
10,"PFI","slope","global","combined",-0.0575949367088608,0.467,21
10,"PFI","slope","global","combined",-0.0575949367088608,0.467,31
10,"PFI","slope","global","combined",-0.0575949367088608,0.467,41
10,"PFI","slope","global","combined",-0.0575949367088608,0.467,50
10,"PFI","range","global","combined",0.626582278481013,0.001,1
10,"PFI","range","global","combined",0.626582278481013,0.001,11
10,"PFI","range","global","combined",0.626582278481013,0.001,21
10,"PFI","range","global","combined",0.626582278481013,0.001,31
10,"PFI","range","global","combined",0.626582278481013,0.001,41
10,"PFI","range","global","combined",0.626582278481013,0.001,50
10,"PFI","variance","global","combined",0.613291139240506,0.001,1
10,"PFI","variance","global","combined",0.613291139240506,0.001,11
10,"PFI","variance","global","combined",0.613291139240506,0.001,21
10,"PFI","variance","global","combined",0.613291139240506,0.001,31
10,"PFI","variance","global","combined",0.613291139240506,0.001,41
10,"PFI","variance","global","combined",0.613291139240506,0.001,50
10,"PFI","mean_lower","global","combined",-0.324050632911392,0.001,1
10,"PFI","mean_lower","global","combined",-0.324050632911392,0.001,11
10,"PFI","mean_lower","global","combined",-0.324050632911392,0.001,21
10,"PFI","mean_lower","global","combined",-0.324050632911392,0.001,31
10,"PFI","mean_lower","global","combined",-0.324050632911392,0.001,41
10,"PFI","mean_lower","global","combined",-0.324050632911392,0.001,50
10,"PFI","mean_upper","global","combined",-0.328481012658228,0.001,1
10,"PFI","mean_upper","global","combined",-0.328481012658228,0.001,11
10,"PFI","mean_upper","global","combined",-0.328481012658228,0.001,21
10,"PFI","mean_upper","global","combined",-0.328481012658228,0.001,31
10,"PFI","mean_upper","global","combined",-0.328481012658228,0.001,41
10,"PFI","mean_upper","global","combined",-0.328481012658228,0.001,50
10,"APC","min","global","combined",-0.0740506329113924,0.343,1
10,"APC","min","global","combined",-0.0740506329113924,0.343,11
10,"APC","min","global","combined",-0.0740506329113924,0.343,21
10,"APC","min","global","combined",-0.0740506329113924,0.343,31
10,"APC","min","global","combined",-0.0740506329113924,0.343,41
10,"APC","min","global","combined",-0.0740506329113924,0.343,50
10,"APC","max","global","combined",0.156962025316456,0.03,1
10,"APC","max","global","combined",0.156962025316456,0.03,11
10,"APC","max","global","combined",0.156962025316456,0.03,21
10,"APC","max","global","combined",0.156962025316456,0.03,31
10,"APC","max","global","combined",0.156962025316456,0.03,41
10,"APC","max","global","combined",0.156962025316456,0.03,50
10,"APC","mean","global","combined",-0.0145569620253165,0.839,1
10,"APC","mean","global","combined",-0.0145569620253165,0.839,11
10,"APC","mean","global","combined",-0.0145569620253165,0.839,21
10,"APC","mean","global","combined",-0.0145569620253165,0.839,31
10,"APC","mean","global","combined",-0.0145569620253165,0.839,41
10,"APC","mean","global","combined",-0.0145569620253165,0.839,50
10,"APC","median","global","combined",-0.039873417721519,0.599,1
10,"APC","median","global","combined",-0.039873417721519,0.599,11
10,"APC","median","global","combined",-0.039873417721519,0.599,21
10,"APC","median","global","combined",-0.039873417721519,0.599,31
10,"APC","median","global","combined",-0.039873417721519,0.599,41
10,"APC","median","global","combined",-0.039873417721519,0.599,50
10,"APC","slope","global","combined",0.0322784810126582,0.675,1
10,"APC","slope","global","combined",0.0322784810126582,0.675,11
10,"APC","slope","global","combined",0.0322784810126582,0.675,21
10,"APC","slope","global","combined",0.0322784810126582,0.675,31
10,"APC","slope","global","combined",0.0322784810126582,0.675,41
10,"APC","slope","global","combined",0.0322784810126582,0.675,50
10,"APC","range","global","combined",0.627848101265823,0.001,1
10,"APC","range","global","combined",0.627848101265823,0.001,11
10,"APC","range","global","combined",0.627848101265823,0.001,21
10,"APC","range","global","combined",0.627848101265823,0.001,31
10,"APC","range","global","combined",0.627848101265823,0.001,41
10,"APC","range","global","combined",0.627848101265823,0.001,50
10,"APC","variance","global","combined",0.628481012658228,0.001,1
10,"APC","variance","global","combined",0.628481012658228,0.001,11
10,"APC","variance","global","combined",0.628481012658228,0.001,21
10,"APC","variance","global","combined",0.628481012658228,0.001,31
10,"APC","variance","global","combined",0.628481012658228,0.001,41
10,"APC","variance","global","combined",0.628481012658228,0.001,50
10,"APC","mean_lower","global","combined",-0.0126582278481013,0.88,1
10,"APC","mean_lower","global","combined",-0.0126582278481013,0.88,11
10,"APC","mean_lower","global","combined",-0.0126582278481013,0.88,21
10,"APC","mean_lower","global","combined",-0.0126582278481013,0.88,31
10,"APC","mean_lower","global","combined",-0.0126582278481013,0.88,41
10,"APC","mean_lower","global","combined",-0.0126582278481013,0.88,50
10,"APC","mean_upper","global","combined",0.019620253164557,0.801,1
10,"APC","mean_upper","global","combined",0.019620253164557,0.801,11
10,"APC","mean_upper","global","combined",0.019620253164557,0.801,21
10,"APC","mean_upper","global","combined",0.019620253164557,0.801,31
10,"APC","mean_upper","global","combined",0.019620253164557,0.801,41
10,"APC","mean_upper","global","combined",0.019620253164557,0.801,50
10,"SI","min","global","combined",-0.331012658227848,0.001,1
10,"SI","min","global","combined",-0.331012658227848,0.001,11
10,"SI","min","global","combined",-0.331012658227848,0.001,21
10,"SI","min","global","combined",-0.331012658227848,0.001,31
10,"SI","min","global","combined",-0.331012658227848,0.001,41
10,"SI","min","global","combined",-0.331012658227848,0.001,50
10,"SI","max","global","combined",-0.0493670886075949,0.505,1
10,"SI","max","global","combined",-0.0493670886075949,0.505,11
10,"SI","max","global","combined",-0.0493670886075949,0.505,21
10,"SI","max","global","combined",-0.0493670886075949,0.505,31
10,"SI","max","global","combined",-0.0493670886075949,0.505,41
10,"SI","max","global","combined",-0.0493670886075949,0.505,50
10,"SI","mean","global","combined",-0.215822784810127,0.008,1
10,"SI","mean","global","combined",-0.215822784810127,0.008,11
10,"SI","mean","global","combined",-0.215822784810127,0.008,21
10,"SI","mean","global","combined",-0.215822784810127,0.008,31
10,"SI","mean","global","combined",-0.215822784810127,0.008,41
10,"SI","mean","global","combined",-0.215822784810127,0.008,50
10,"SI","median","global","combined",-0.204430379746835,0.007,1
10,"SI","median","global","combined",-0.204430379746835,0.007,11
10,"SI","median","global","combined",-0.204430379746835,0.007,21
10,"SI","median","global","combined",-0.204430379746835,0.007,31
10,"SI","median","global","combined",-0.204430379746835,0.007,41
10,"SI","median","global","combined",-0.204430379746835,0.007,50
10,"SI","slope","global","combined",-0.143670886075949,0.066,1
10,"SI","slope","global","combined",-0.143670886075949,0.066,11
10,"SI","slope","global","combined",-0.143670886075949,0.066,21
10,"SI","slope","global","combined",-0.143670886075949,0.066,31
10,"SI","slope","global","combined",-0.143670886075949,0.066,41
10,"SI","slope","global","combined",-0.143670886075949,0.066,50
10,"SI","range","global","combined",0.8,0.001,1
10,"SI","range","global","combined",0.8,0.001,11
10,"SI","range","global","combined",0.8,0.001,21
10,"SI","range","global","combined",0.8,0.001,31
10,"SI","range","global","combined",0.8,0.001,41
10,"SI","range","global","combined",0.8,0.001,50
10,"SI","variance","global","combined",0.796835443037975,0.001,1
10,"SI","variance","global","combined",0.796835443037975,0.001,11
10,"SI","variance","global","combined",0.796835443037975,0.001,21
10,"SI","variance","global","combined",0.796835443037975,0.001,31
10,"SI","variance","global","combined",0.796835443037975,0.001,41
10,"SI","variance","global","combined",0.796835443037975,0.001,50
10,"SI","mean_lower","global","combined",-0.158227848101266,0.026,1
10,"SI","mean_lower","global","combined",-0.158227848101266,0.026,11
10,"SI","mean_lower","global","combined",-0.158227848101266,0.026,21
10,"SI","mean_lower","global","combined",-0.158227848101266,0.026,31
10,"SI","mean_lower","global","combined",-0.158227848101266,0.026,41
10,"SI","mean_lower","global","combined",-0.158227848101266,0.026,50
10,"SI","mean_upper","global","combined",-0.227215189873418,0.002,1
10,"SI","mean_upper","global","combined",-0.227215189873418,0.002,11
10,"SI","mean_upper","global","combined",-0.227215189873418,0.002,21
10,"SI","mean_upper","global","combined",-0.227215189873418,0.002,31
10,"SI","mean_upper","global","combined",-0.227215189873418,0.002,41
10,"SI","mean_upper","global","combined",-0.227215189873418,0.002,50
10,"RSI","min","global","combined",0.463291139240506,0.001,1
10,"RSI","min","global","combined",0.463291139240506,0.001,11
10,"RSI","min","global","combined",0.463291139240506,0.001,21
10,"RSI","min","global","combined",0.463291139240506,0.001,31
10,"RSI","min","global","combined",0.463291139240506,0.001,41
10,"RSI","min","global","combined",0.463291139240506,0.001,50
10,"RSI","max","global","combined",0.181645569620253,0.023,1
10,"RSI","max","global","combined",0.181645569620253,0.023,11
10,"RSI","max","global","combined",0.181645569620253,0.023,21
10,"RSI","max","global","combined",0.181645569620253,0.023,31
10,"RSI","max","global","combined",0.181645569620253,0.023,41
10,"RSI","max","global","combined",0.181645569620253,0.023,50
10,"RSI","mean","global","combined",0.348101265822785,0.001,1
10,"RSI","mean","global","combined",0.348101265822785,0.001,11
10,"RSI","mean","global","combined",0.348101265822785,0.001,21
10,"RSI","mean","global","combined",0.348101265822785,0.001,31
10,"RSI","mean","global","combined",0.348101265822785,0.001,41
10,"RSI","mean","global","combined",0.348101265822785,0.001,50
10,"RSI","median","global","combined",0.335443037974684,0.001,1
10,"RSI","median","global","combined",0.335443037974684,0.001,11
10,"RSI","median","global","combined",0.335443037974684,0.001,21
10,"RSI","median","global","combined",0.335443037974684,0.001,31
10,"RSI","median","global","combined",0.335443037974684,0.001,41
10,"RSI","median","global","combined",0.335443037974684,0.001,50
10,"RSI","slope","global","combined",0.127848101265823,0.111,1
10,"RSI","slope","global","combined",0.127848101265823,0.111,11
10,"RSI","slope","global","combined",0.127848101265823,0.111,21
10,"RSI","slope","global","combined",0.127848101265823,0.111,31
10,"RSI","slope","global","combined",0.127848101265823,0.111,41
10,"RSI","slope","global","combined",0.127848101265823,0.111,50
10,"RSI","range","global","combined",-0.672784810126582,0.001,1
10,"RSI","range","global","combined",-0.672784810126582,0.001,11
10,"RSI","range","global","combined",-0.672784810126582,0.001,21
10,"RSI","range","global","combined",-0.672784810126582,0.001,31
10,"RSI","range","global","combined",-0.672784810126582,0.001,41
10,"RSI","range","global","combined",-0.672784810126582,0.001,50
10,"RSI","variance","global","combined",-0.664556962025316,0.001,1
10,"RSI","variance","global","combined",-0.664556962025316,0.001,11
10,"RSI","variance","global","combined",-0.664556962025316,0.001,21
10,"RSI","variance","global","combined",-0.664556962025316,0.001,31
10,"RSI","variance","global","combined",-0.664556962025316,0.001,41
10,"RSI","variance","global","combined",-0.664556962025316,0.001,50
10,"RSI","mean_lower","global","combined",0.286708860759494,0.001,1
10,"RSI","mean_lower","global","combined",0.286708860759494,0.001,11
10,"RSI","mean_lower","global","combined",0.286708860759494,0.001,21
10,"RSI","mean_lower","global","combined",0.286708860759494,0.001,31
10,"RSI","mean_lower","global","combined",0.286708860759494,0.001,41
10,"RSI","mean_lower","global","combined",0.286708860759494,0.001,50
10,"RSI","mean_upper","global","combined",0.353164556962025,0.001,1
10,"RSI","mean_upper","global","combined",0.353164556962025,0.001,11
10,"RSI","mean_upper","global","combined",0.353164556962025,0.001,21
10,"RSI","mean_upper","global","combined",0.353164556962025,0.001,31
10,"RSI","mean_upper","global","combined",0.353164556962025,0.001,41
10,"RSI","mean_upper","global","combined",0.353164556962025,0.001,50
10,"EVS","min","global","combined",-0.127848101265823,0.101,1
10,"EVS","min","global","combined",-0.127848101265823,0.101,11
10,"EVS","min","global","combined",-0.127848101265823,0.101,21
10,"EVS","min","global","combined",-0.127848101265823,0.101,31
10,"EVS","min","global","combined",-0.127848101265823,0.101,41
10,"EVS","min","global","combined",-0.127848101265823,0.101,50
10,"EVS","max","global","combined",0.15379746835443,0.051,1
10,"EVS","max","global","combined",0.15379746835443,0.051,11
10,"EVS","max","global","combined",0.15379746835443,0.051,21
10,"EVS","max","global","combined",0.15379746835443,0.051,31
10,"EVS","max","global","combined",0.15379746835443,0.051,41
10,"EVS","max","global","combined",0.15379746835443,0.051,50
10,"EVS","mean","global","combined",-0.0126582278481013,0.872,1
10,"EVS","mean","global","combined",-0.0126582278481013,0.872,11
10,"EVS","mean","global","combined",-0.0126582278481013,0.872,21
10,"EVS","mean","global","combined",-0.0126582278481013,0.872,31
10,"EVS","mean","global","combined",-0.0126582278481013,0.872,41
10,"EVS","mean","global","combined",-0.0126582278481013,0.872,50
10,"EVS","median","global","combined",-0.00253164556962025,0.977,1
10,"EVS","median","global","combined",-0.00253164556962025,0.977,11
10,"EVS","median","global","combined",-0.00253164556962025,0.977,21
10,"EVS","median","global","combined",-0.00253164556962025,0.977,31
10,"EVS","median","global","combined",-0.00253164556962025,0.977,41
10,"EVS","median","global","combined",-0.00253164556962025,0.977,50
10,"EVS","slope","global","combined",-0.131645569620253,0.075,1
10,"EVS","slope","global","combined",-0.131645569620253,0.075,11
10,"EVS","slope","global","combined",-0.131645569620253,0.075,21
10,"EVS","slope","global","combined",-0.131645569620253,0.075,31
10,"EVS","slope","global","combined",-0.131645569620253,0.075,41
10,"EVS","slope","global","combined",-0.131645569620253,0.075,50
10,"EVS","range","global","combined",0.95126582278481,0.001,1
10,"EVS","range","global","combined",0.95126582278481,0.001,11
10,"EVS","range","global","combined",0.95126582278481,0.001,21
10,"EVS","range","global","combined",0.95126582278481,0.001,31
10,"EVS","range","global","combined",0.95126582278481,0.001,41
10,"EVS","range","global","combined",0.95126582278481,0.001,50
10,"EVS","variance","global","combined",1,0.001,1
10,"EVS","variance","global","combined",1,0.001,11
10,"EVS","variance","global","combined",1,0.001,21
10,"EVS","variance","global","combined",1,0.001,31
10,"EVS","variance","global","combined",1,0.001,41
10,"EVS","variance","global","combined",1,0.001,50
10,"EVS","mean_lower","global","combined",0.0411392405063291,0.601,1
10,"EVS","mean_lower","global","combined",0.0411392405063291,0.601,11
10,"EVS","mean_lower","global","combined",0.0411392405063291,0.601,21
10,"EVS","mean_lower","global","combined",0.0411392405063291,0.601,31
10,"EVS","mean_lower","global","combined",0.0411392405063291,0.601,41
10,"EVS","mean_lower","global","combined",0.0411392405063291,0.601,50
10,"EVS","mean_upper","global","combined",-0.0265822784810127,0.731,1
10,"EVS","mean_upper","global","combined",-0.0265822784810127,0.731,11
10,"EVS","mean_upper","global","combined",-0.0265822784810127,0.731,21
10,"EVS","mean_upper","global","combined",-0.0265822784810127,0.731,31
10,"EVS","mean_upper","global","combined",-0.0265822784810127,0.731,41
10,"EVS","mean_upper","global","combined",-0.0265822784810127,0.731,50
10,"CV_t","min","local","linear",-0.326315789473684,0.053,1
10,"CV_t","min","local","linear",-0.326315789473684,0.053,11
10,"CV_t","min","local","linear",-0.326315789473684,0.053,21
10,"CV_t","min","local","linear",-0.326315789473684,0.053,31
10,"CV_t","min","local","linear",-0.326315789473684,0.053,41
10,"CV_t","min","local","linear",-0.326315789473684,0.053,50
10,"CV_t","max","local","linear",-0.0947368421052632,0.556,1
10,"CV_t","max","local","linear",-0.0947368421052632,0.556,11
10,"CV_t","max","local","linear",-0.0947368421052632,0.556,21
10,"CV_t","max","local","linear",-0.0947368421052632,0.556,31
10,"CV_t","max","local","linear",-0.0947368421052632,0.556,41
10,"CV_t","max","local","linear",-0.0947368421052632,0.556,50
10,"CV_t","mean","local","linear",-0.178947368421053,0.305,1
10,"CV_t","mean","local","linear",-0.178947368421053,0.305,11
10,"CV_t","mean","local","linear",-0.178947368421053,0.305,21
10,"CV_t","mean","local","linear",-0.178947368421053,0.305,31
10,"CV_t","mean","local","linear",-0.178947368421053,0.305,41
10,"CV_t","mean","local","linear",-0.178947368421053,0.305,50
10,"CV_t","median","local","linear",-0.178947368421053,0.286,1
10,"CV_t","median","local","linear",-0.178947368421053,0.286,11
10,"CV_t","median","local","linear",-0.178947368421053,0.286,21
10,"CV_t","median","local","linear",-0.178947368421053,0.286,31
10,"CV_t","median","local","linear",-0.178947368421053,0.286,41
10,"CV_t","median","local","linear",-0.178947368421053,0.286,50
10,"CV_t","slope","local","linear",0.105263157894737,0.547,1
10,"CV_t","slope","local","linear",0.105263157894737,0.547,11
10,"CV_t","slope","local","linear",0.105263157894737,0.547,21
10,"CV_t","slope","local","linear",0.105263157894737,0.547,31
10,"CV_t","slope","local","linear",0.105263157894737,0.547,41
10,"CV_t","slope","local","linear",0.105263157894737,0.547,50
10,"CV_t","range","local","linear",0.631578947368421,0.001,1
10,"CV_t","range","local","linear",0.631578947368421,0.001,11
10,"CV_t","range","local","linear",0.631578947368421,0.001,21
10,"CV_t","range","local","linear",0.631578947368421,0.001,31
10,"CV_t","range","local","linear",0.631578947368421,0.001,41
10,"CV_t","range","local","linear",0.631578947368421,0.001,50
10,"CV_t","variance","local","linear",0.631578947368421,0.001,1
10,"CV_t","variance","local","linear",0.631578947368421,0.001,11
10,"CV_t","variance","local","linear",0.631578947368421,0.001,21
10,"CV_t","variance","local","linear",0.631578947368421,0.001,31
10,"CV_t","variance","local","linear",0.631578947368421,0.001,41
10,"CV_t","variance","local","linear",0.631578947368421,0.001,50
10,"CV_t","mean_lower","local","linear",-0.2,0.252,1
10,"CV_t","mean_lower","local","linear",-0.2,0.252,11
10,"CV_t","mean_lower","local","linear",-0.2,0.252,21
10,"CV_t","mean_lower","local","linear",-0.2,0.252,31
10,"CV_t","mean_lower","local","linear",-0.2,0.252,41
10,"CV_t","mean_lower","local","linear",-0.2,0.252,50
10,"CV_t","mean_upper","local","linear",-0.168421052631579,0.318,1
10,"CV_t","mean_upper","local","linear",-0.168421052631579,0.318,11
10,"CV_t","mean_upper","local","linear",-0.168421052631579,0.318,21
10,"CV_t","mean_upper","local","linear",-0.168421052631579,0.318,31
10,"CV_t","mean_upper","local","linear",-0.168421052631579,0.318,41
10,"CV_t","mean_upper","local","linear",-0.168421052631579,0.318,50
10,"CV_t","min","local","gaussian",-0.442105263157895,0.008,1
10,"CV_t","min","local","gaussian",-0.442105263157895,0.008,11
10,"CV_t","min","local","gaussian",-0.442105263157895,0.008,21
10,"CV_t","min","local","gaussian",-0.442105263157895,0.008,31
10,"CV_t","min","local","gaussian",-0.442105263157895,0.008,41
10,"CV_t","min","local","gaussian",-0.442105263157895,0.008,50
10,"CV_t","max","local","gaussian",-0.336842105263158,0.051,1
10,"CV_t","max","local","gaussian",-0.336842105263158,0.051,11
10,"CV_t","max","local","gaussian",-0.336842105263158,0.051,21
10,"CV_t","max","local","gaussian",-0.336842105263158,0.051,31
10,"CV_t","max","local","gaussian",-0.336842105263158,0.051,41
10,"CV_t","max","local","gaussian",-0.336842105263158,0.051,50
10,"CV_t","mean","local","gaussian",-0.389473684210526,0.018,1
10,"CV_t","mean","local","gaussian",-0.389473684210526,0.018,11
10,"CV_t","mean","local","gaussian",-0.389473684210526,0.018,21
10,"CV_t","mean","local","gaussian",-0.389473684210526,0.018,31
10,"CV_t","mean","local","gaussian",-0.389473684210526,0.018,41
10,"CV_t","mean","local","gaussian",-0.389473684210526,0.018,50
10,"CV_t","median","local","gaussian",-0.410526315789474,0.01,1
10,"CV_t","median","local","gaussian",-0.410526315789474,0.01,11
10,"CV_t","median","local","gaussian",-0.410526315789474,0.01,21
10,"CV_t","median","local","gaussian",-0.410526315789474,0.01,31
10,"CV_t","median","local","gaussian",-0.410526315789474,0.01,41
10,"CV_t","median","local","gaussian",-0.410526315789474,0.01,50
10,"CV_t","slope","local","gaussian",-0.589473684210526,0.001,1
10,"CV_t","slope","local","gaussian",-0.589473684210526,0.001,11
10,"CV_t","slope","local","gaussian",-0.589473684210526,0.001,21
10,"CV_t","slope","local","gaussian",-0.589473684210526,0.001,31
10,"CV_t","slope","local","gaussian",-0.589473684210526,0.001,41
10,"CV_t","slope","local","gaussian",-0.589473684210526,0.001,50
10,"CV_t","range","local","gaussian",0.589473684210526,0.002,1
10,"CV_t","range","local","gaussian",0.589473684210526,0.002,11
10,"CV_t","range","local","gaussian",0.589473684210526,0.002,21
10,"CV_t","range","local","gaussian",0.589473684210526,0.002,31
10,"CV_t","range","local","gaussian",0.589473684210526,0.002,41
10,"CV_t","range","local","gaussian",0.589473684210526,0.002,50
10,"CV_t","variance","local","gaussian",0.589473684210526,0.001,1
10,"CV_t","variance","local","gaussian",0.589473684210526,0.001,11
10,"CV_t","variance","local","gaussian",0.589473684210526,0.001,21
10,"CV_t","variance","local","gaussian",0.589473684210526,0.001,31
10,"CV_t","variance","local","gaussian",0.589473684210526,0.001,41
10,"CV_t","variance","local","gaussian",0.589473684210526,0.001,50
10,"CV_t","mean_lower","local","gaussian",-0.368421052631579,0.026,1
10,"CV_t","mean_lower","local","gaussian",-0.368421052631579,0.026,11
10,"CV_t","mean_lower","local","gaussian",-0.368421052631579,0.026,21
10,"CV_t","mean_lower","local","gaussian",-0.368421052631579,0.026,31
10,"CV_t","mean_lower","local","gaussian",-0.368421052631579,0.026,41
10,"CV_t","mean_lower","local","gaussian",-0.368421052631579,0.026,50
10,"CV_t","mean_upper","local","gaussian",-0.410526315789474,0.008,1
10,"CV_t","mean_upper","local","gaussian",-0.410526315789474,0.008,11
10,"CV_t","mean_upper","local","gaussian",-0.410526315789474,0.008,21
10,"CV_t","mean_upper","local","gaussian",-0.410526315789474,0.008,31
10,"CV_t","mean_upper","local","gaussian",-0.410526315789474,0.008,41
10,"CV_t","mean_upper","local","gaussian",-0.410526315789474,0.008,50
10,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001,1
10,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001,11
10,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001,21
10,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001,31
10,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001,41
10,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001,50
10,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027,1
10,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027,11
10,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027,21
10,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027,31
10,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027,41
10,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027,50
10,"CV_t","mean","local","sinusoidal",-0.48421052631579,0.001,1
10,"CV_t","mean","local","sinusoidal",-0.48421052631579,0.001,11
10,"CV_t","mean","local","sinusoidal",-0.48421052631579,0.001,21
10,"CV_t","mean","local","sinusoidal",-0.48421052631579,0.001,31
10,"CV_t","mean","local","sinusoidal",-0.48421052631579,0.001,41
10,"CV_t","mean","local","sinusoidal",-0.48421052631579,0.001,50
10,"CV_t","median","local","sinusoidal",-0.473684210526316,0.003,1
10,"CV_t","median","local","sinusoidal",-0.473684210526316,0.003,11
10,"CV_t","median","local","sinusoidal",-0.473684210526316,0.003,21
10,"CV_t","median","local","sinusoidal",-0.473684210526316,0.003,31
10,"CV_t","median","local","sinusoidal",-0.473684210526316,0.003,41
10,"CV_t","median","local","sinusoidal",-0.473684210526316,0.003,50
10,"CV_t","slope","local","sinusoidal",-0.6,0.001,1
10,"CV_t","slope","local","sinusoidal",-0.6,0.001,11
10,"CV_t","slope","local","sinusoidal",-0.6,0.001,21
10,"CV_t","slope","local","sinusoidal",-0.6,0.001,31
10,"CV_t","slope","local","sinusoidal",-0.6,0.001,41
10,"CV_t","slope","local","sinusoidal",-0.6,0.001,50
10,"CV_t","range","local","sinusoidal",0.6,0.001,1
10,"CV_t","range","local","sinusoidal",0.6,0.001,11
10,"CV_t","range","local","sinusoidal",0.6,0.001,21
10,"CV_t","range","local","sinusoidal",0.6,0.001,31
10,"CV_t","range","local","sinusoidal",0.6,0.001,41
10,"CV_t","range","local","sinusoidal",0.6,0.001,50
10,"CV_t","variance","local","sinusoidal",0.6,0.002,1
10,"CV_t","variance","local","sinusoidal",0.6,0.002,11
10,"CV_t","variance","local","sinusoidal",0.6,0.002,21
10,"CV_t","variance","local","sinusoidal",0.6,0.002,31
10,"CV_t","variance","local","sinusoidal",0.6,0.002,41
10,"CV_t","variance","local","sinusoidal",0.6,0.002,50
10,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023,1
10,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023,11
10,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023,21
10,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023,31
10,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023,41
10,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023,50
10,"CV_t","mean_upper","local","sinusoidal",-0.578947368421053,0.001,1
10,"CV_t","mean_upper","local","sinusoidal",-0.578947368421053,0.001,11
10,"CV_t","mean_upper","local","sinusoidal",-0.578947368421053,0.001,21
10,"CV_t","mean_upper","local","sinusoidal",-0.578947368421053,0.001,31
10,"CV_t","mean_upper","local","sinusoidal",-0.578947368421053,0.001,41
10,"CV_t","mean_upper","local","sinusoidal",-0.578947368421053,0.001,50
10,"CV_t","min","local","wave",-0.610526315789474,0.001,1
10,"CV_t","min","local","wave",-0.610526315789474,0.001,11
10,"CV_t","min","local","wave",-0.610526315789474,0.001,21
10,"CV_t","min","local","wave",-0.610526315789474,0.001,31
10,"CV_t","min","local","wave",-0.610526315789474,0.001,41
10,"CV_t","min","local","wave",-0.610526315789474,0.001,50
10,"CV_t","max","local","wave",-0.336842105263158,0.038,1
10,"CV_t","max","local","wave",-0.336842105263158,0.038,11
10,"CV_t","max","local","wave",-0.336842105263158,0.038,21
10,"CV_t","max","local","wave",-0.336842105263158,0.038,31
10,"CV_t","max","local","wave",-0.336842105263158,0.038,41
10,"CV_t","max","local","wave",-0.336842105263158,0.038,50
10,"CV_t","mean","local","wave",-0.557894736842105,0.001,1
10,"CV_t","mean","local","wave",-0.557894736842105,0.001,11
10,"CV_t","mean","local","wave",-0.557894736842105,0.001,21
10,"CV_t","mean","local","wave",-0.557894736842105,0.001,31
10,"CV_t","mean","local","wave",-0.557894736842105,0.001,41
10,"CV_t","mean","local","wave",-0.557894736842105,0.001,50
10,"CV_t","median","local","wave",-0.578947368421053,0.001,1
10,"CV_t","median","local","wave",-0.578947368421053,0.001,11
10,"CV_t","median","local","wave",-0.578947368421053,0.001,21
10,"CV_t","median","local","wave",-0.578947368421053,0.001,31
10,"CV_t","median","local","wave",-0.578947368421053,0.001,41
10,"CV_t","median","local","wave",-0.578947368421053,0.001,50
10,"CV_t","slope","local","wave",0.610526315789474,0.002,1
10,"CV_t","slope","local","wave",0.610526315789474,0.002,11
10,"CV_t","slope","local","wave",0.610526315789474,0.002,21
10,"CV_t","slope","local","wave",0.610526315789474,0.002,31
10,"CV_t","slope","local","wave",0.610526315789474,0.002,41
