"Genotype","Replicate","Environment","Trait","ReactionNorm","BaseShift","Slope","VarianceOffset","VarianceSlope","Covariance"
1,0,1,28.6782138620038,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,1.18367346938776,28.8266335552967,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,1.36734693877551,28.9750532485896,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,1.55102040816327,29.1234729418826,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,1.73469387755102,29.2718926351755,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,1.91836734693878,29.4203123284684,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,2.10204081632653,29.5687320217614,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,2.28571428571429,29.7171517150543,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,2.46938775510204,29.8655714083472,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,2.6530612244898,30.0139911016402,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,2.83673469387755,30.1624107949331,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,3.02040816326531,30.310830488226,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,3.20408163265306,30.459250181519,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,3.38775510204082,30.6076698748119,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,3.57142857142857,30.7560895681049,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,3.75510204081633,30.9045092613978,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,3.93877551020408,31.0529289546907,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,4.12244897959184,31.2013486479837,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,4.30612244897959,31.3497683412766,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,4.48979591836735,31.4981880345695,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,4.6734693877551,31.6466077278625,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,4.85714285714286,31.7950274211554,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,5.04081632653061,31.9434471144483,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,5.22448979591837,32.0918668077413,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,5.40816326530612,32.2402865010342,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,5.59183673469388,32.3887061943272,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,5.77551020408163,32.5371258876201,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,5.95918367346939,32.685545580913,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,6.14285714285714,32.833965274206,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,6.3265306122449,32.9823849674989,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,6.51020408163265,33.1308046607918,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,6.69387755102041,33.2792243540848,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,6.87755102040816,33.4276440473777,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,7.06122448979592,33.5760637406706,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,7.24489795918367,33.7244834339636,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,7.42857142857143,33.8729031272565,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,7.61224489795918,34.0213228205495,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,7.79591836734694,34.1697425138424,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,7.97959183673469,34.3181622071353,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,8.16326530612245,34.4665819004283,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,8.3469387755102,34.6150015937212,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,8.53061224489796,34.7634212870141,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,8.71428571428572,34.9118409803071,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
1,0,8.89795918367347,35.0602606736,"Linear",27.8701510874089,0.808062774594873,NA,NA,NA
