"Genotype","Replicate","Environment","Trait","ReactionNorm","BaseShift","Slope","VarianceOffset","VarianceSlope","Covariance"
1,0,1,10.3758613917237,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,1.18367346938776,10.2255498722314,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,1.36734693877551,10.1263507231528,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,1.55102040816327,10.101687862987,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,1.73469387755102,10.1735573049386,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,1.91836734693878,10.3598216654479,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,2.10204081632653,10.6714020212358,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,2.28571428571429,11.1097019831917,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,2.46938775510204,11.6646318557951,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,2.6530612244898,12.3135863451326,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,2.83673469387755,13.0216614462097,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,3.02040816326531,13.7432765900243,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,3.20408163265306,14.4252072271252,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,3.38775510204082,15.0108492866858,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,3.57142857142857,15.4453550166226,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,3.75510204081633,15.6811269438551,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,3.93877551020408,15.6830588996074,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,4.12244897959184,15.4328900066998,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,4.30612244897959,14.9320991113542,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,4.48979591836735,14.2029108916186,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,4.6734693877551,13.2871954445744,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,4.85714285714286,12.2432939999999,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,5.04081632653061,11.1410604802255,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,5.22448979591837,10.0556355360828,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,5.40816326530612,9.06063347785641,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,5.59183673469388,8.22149902134341,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,5.77551020408163,7.5897686027394,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,5.95918367346939,7.19885348505782,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,6.14285714285714,7.06176641769051,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,6.3265306122449,7.17096888885666,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,6.51020408163265,7.50025722142362,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,6.69387755102041,8.00836895338054,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,6.87755102040816,8.64380739645652,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,7.06122448979592,9.35027389140456,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,7.24489795918367,10.0720737734951,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,7.42857142857143,10.7589202147299,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,7.61224489795918,11.3696852354058,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,7.79591836734694,11.8748162906765,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,7.97959183673469,12.2573228811601,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,8.16326530612245,12.5124139686724,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,8.3469387755102,12.6460113340347,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,8.53061224489796,12.6724613377477,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,8.71428571428572,12.611811347241,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,8.89795918367347,12.4870092916191,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,9.08163265306123,12.3213342553494,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,9.26530612244898,12.1362861897802,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,9.44897959183674,11.9500690678363,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,9.63265306122449,11.7767088197418,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,9.81632653061225,11.6257671365186,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,0,10,11.5025527003702,"Wave",11.3872183160856,-0.71836716751568,NA,NA,NA
1,1,1,11.2470150558186,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,1.18367346938776,10.917970130194,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,1.36734693877551,10.7008146071785,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,1.55102040816327,10.6468254717061,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,1.73469387755102,10.8041539004356,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,1.91836734693878,11.2119027067633,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,2.10204081632653,11.8939790728503,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,2.28571428571429,12.853455624416,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,2.46938775510204,14.0682451447032,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,2.6530612244898,15.4888626888478,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,2.83673469387755,17.0389003689773,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,3.02040816326531,18.6185783745493,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,3.20408163265306,20.1113835602326,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,3.38775510204082,21.3934047159076,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,3.57142857142857,22.3445753651927,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,3.75510204081633,22.8607005199554,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
1,1,3.93877551020408,22.864929738308,"Wave",13.4609628961483,-1.57256790434142,0.7,0.15,-0.226825924444275
